,comparison,ratio,p-value,Log fold change (base 2),-Log p-value (base 10)
293,Orco +/+ shuffle vs. Orco +/+ fixed vc4,0.7619047619047619,0.4948565454984689,-0.39231742277876036,0.7034873654894321
294,Orco +/+ shuffle vs. Orco +/+ fixed vc5,2.857142857142857,0.016086569497956185,1.5145731728297582,4.129770547797577
295,Orco +/+ shuffle vs. Orco +/+ fixed vl1,10.5,4.600821368270291e-05,3.3923174227787602,9.98669061909519
296,Orco +/+ shuffle vs. Orco +/+ fixed vl2a,1.4,0.3872872569329975,0.48542682717024166,0.9485885953187642
297,Orco +/+ shuffle vs. Orco +/+ fixed vl2p,0.7777777777777778,0.5842248705574015,-0.36257007938470825,0.5374693179432142
298,Orco +/+ shuffle vs. Orco +/+ fixed vm1,1.25,0.6930284298793281,0.32192809488736235,0.3666842562768149
299,Orco +/+ shuffle vs. Orco +/+ fixed vm2,0.9047619047619048,0.8692977054749679,-0.1443899093351748,0.14006962840943904
300,Orco +/+ shuffle vs. Orco +/+ fixed vm3,1.75,0.27538753584979,0.8073549220576041,1.289575952064024
301,Orco +/+ shuffle vs. Orco +/+ fixed vm4,1.0,1.0,0.0,0.0
302,Orco +/+ shuffle vs. Orco +/+ fixed vm5d,0.65,0.2796802847203219,-0.6214883767462701,1.2741081684937385
303,Orco +/+ shuffle vs. Orco +/+ fixed vm5v,0.875,0.7549737242341047,-0.19264507794239588,0.28107233267766196
304,Orco +/+ shuffle vs. Orco +/+ fixed vm7d,0.8235294117647058,0.7113145426242412,-0.28010791919273537,0.34064055231706614
305,Orco +/+ shuffle vs. Orco +/+ fixed vm7v,2.2222222222222223,0.05402665762388031,1.15200309344505,2.918277694526239
